Wall time,Step,Value
1714367817.9266376,209349,26.604576110839844
1714367818.3019943,209481,2.0656681060791016
1714367818.595822,209577,2.276397943496704
1714367819.5533962,209616,10.260966300964355
1714367821.0414832,210108,7.580854892730713
1714367821.2693322,210180,2.269399881362915
1714367822.6757054,210633,2.859941244125366
1714367823.1967132,210798,2.3835830688476562
1714367824.585184,211278,6.171915531158447
1714367825.8511782,211692,6.49653959274292
1714367826.237095,211824,16.095998764038086
1714367827.0214813,212082,2.2534639835357666
1714367827.1328914,212121,1.1894429922103882
1714367828.0876808,212436,2.188701868057251
1714367828.2553303,212496,2.9535133838653564
1714367828.7218513,212646,3.8484063148498535
1714367831.7628016,213672,2.4829349517822266
1714367831.8585823,213705,2.8080666065216064
1714367832.5764358,213942,7.845305442810059
1714367832.7524352,213996,1.232602596282959
1714367834.808269,214662,1.9854174852371216
1714367835.4917924,214893,2.967405080795288
1714367835.5789058,214920,2.3878941535949707
1714367835.6401956,214938,1.6141549348831177
1714367835.6885033,214953,0.9514947533607483
1714367837.3768837,215517,1.80647611618042
1714367837.7777536,215649,7.598173141479492
1714367837.9060924,215694,2.7447009086608887
1714367839.3122954,216162,2.3677127361297607
1714367839.8934581,216357,7.6317243576049805
1714367840.0672038,216417,1.8331341743469238
1714367840.3272517,216501,4.370722770690918
1714367840.5047772,216561,3.7511165142059326
1714367841.926677,217032,4.5726118087768555
1714367843.4677124,217542,0.9596855640411377
1714367844.6430414,217932,4.6212615966796875
1714367846.133696,218424,1.5577127933502197
1714367846.570984,218568,2.866881847381592
1714367846.8341107,218658,1.8249437808990479
1714367847.359606,218832,9.7604341506958
1714367847.7037342,218946,1.2188003063201904
1714367848.752486,219297,1.654227375984192
1714367850.3082376,219816,0.9694583415985107
1714367850.8400877,219996,1.807586669921875
1714367853.3807158,220842,2.516362190246582
1714367854.6699398,221265,7.0248637199401855
1714367854.700143,221277,1.9420620203018188
1714367855.0120766,221382,4.928768634796143
1714367855.388602,221505,8.148012161254883
1714367857.5695257,222222,12.738424301147461
1714367857.6256902,222240,31.16214370727539
1714367857.7286034,222273,67.80472564697266
1714367859.6584141,222921,5.420766830444336
1714367860.3107324,223134,2.1393470764160156
1714367860.6360536,223248,1.1352657079696655
1714367861.5507445,223548,1.9936162233352661
1714367862.5585456,223920,1.332604169845581
1714367862.6872404,223932,1.2047317028045654
1714367864.1737506,224433,2.7985589504241943
1714367866.7095582,225285,1.2772890329360962
1714367867.1125586,225417,2.852346420288086
1714367867.6093626,225585,2.5794754028320312
1714367868.266996,225798,2.3077781200408936
1714367869.1634738,226098,3.0093114376068115
1714367869.3160062,226152,1.5094457864761353
1714367869.4125881,226182,2.7927088737487793
1714367870.3835998,226500,4.820305824279785
1714367872.5423918,227217,6.541615962982178
1714367872.9462638,227349,1.8926022052764893
1714367873.3821137,227493,3.7645397186279297
1714367875.0987663,228066,3.935622215270996
1714367875.5458753,228213,6.2775468826293945
1714367877.9170995,229017,3.4736835956573486
1714367878.208978,229113,11.384888648986816
1714367878.6479328,229266,6.194400310516357
1714367878.712832,229290,7.433586120605469
1714367880.6237333,229944,4.026735305786133
1714367880.7880247,230004,2.3296806812286377
1714367881.2047305,230142,17.610149383544922
1714367884.0748127,231108,2.4117448329925537
1714367885.4050722,231549,1.619206428527832
1714367888.078341,232428,4.309713363647461
1714367890.5609815,233250,17.56884002685547
1714367891.1542153,233454,3.434433698654175
1714367892.2517176,233829,1.8256754875183105
1714367893.5834222,234294,2.038262128829956
1714367894.2445645,234513,30.333776473999023
1714367894.5901766,234633,4.496834754943848
1714367894.6224842,234648,6.824146747589111
1714367895.51706,234945,2.1072075366973877
1714367895.9290614,235053,5.738105773925781
1714367896.1258316,235122,3.3184447288513184
1714367896.3058503,235182,4.715415000915527
1714367896.417379,235221,2.3736748695373535
1714367897.4031258,235557,2.4028048515319824
1714367899.1434405,236124,2.108431100845337
1714367899.3349485,236190,1.496390461921692
1714367899.3963945,236214,3.109236478805542
1714367902.1289005,237126,1.828447699546814
1714367902.6954033,237312,1.7759839296340942
1714367904.1786044,237798,1.993784785270691
1714367905.887208,238374,14.74193000793457
1714367906.4249542,238566,2.9833316802978516
1714367906.6016605,238629,0.7426797151565552
1714367906.9628797,238749,3.870464563369751
1714367907.5325813,238944,4.021594047546387
1714367907.7449477,239016,2.141500949859619
1714367907.9109383,239073,7.366253852844238
1714367909.2411253,239517,2.681184768676758
1714367910.3934987,239625,2.649137496948242
1714367911.876193,240102,3.4479033946990967
1714367912.8127267,240414,2.1439058780670166
1714367913.943503,240786,1.1099261045455933
1714367914.0055847,240810,4.348382949829102
1714367914.2763565,240897,4.490537643432617
1714367915.5202208,241257,4.53857421875
1714367916.8439236,241662,2.8331656455993652
1714367917.762343,241968,5.278743267059326
1714367918.0778944,242082,1.7949689626693726
1714367919.255897,242454,3.2039754390716553
1714367919.7585084,242622,4.5475754737854
1714367920.1627517,242754,2.998539924621582
1714367920.9023933,243012,7.778352737426758
1714367922.303332,243552,4.368265151977539
1714367923.625254,244158,1.4397417306900024
1714367924.3565676,244557,2.239649772644043
1714367925.24385,244890,3.047858715057373
1714367926.0197802,245172,6.405314922332764
1714367927.1685724,245562,4.595466613769531
1714367927.3164718,245610,2.3425679206848145
1714367927.658704,245721,2.6255698204040527
1714367927.9781682,245820,7.731393337249756
1714367929.1019402,246204,3.253469228744507
1714367930.870199,246789,14.360368728637695
1714367931.653352,247056,12.502569198608398
1714367932.2072315,247236,13.6834135055542
1714367936.3011215,248625,4.997343063354492
1714367936.6266055,248730,5.9703145027160645
1714367937.2679753,248946,1.8518744707107544
1714367939.3459353,249606,5.58004903793335
1714367940.8968842,250134,4.384034156799316
1714367941.255954,250257,3.3459692001342773
1714367941.3688016,250290,4.5713210105896
1714367945.1404016,251565,5.208758354187012
1714367945.8560212,251802,3.5516629219055176
1714367946.1922822,251913,2.0754828453063965
1714367946.9324715,252165,4.654128074645996
1714367949.2899005,252948,1.3450825214385986
1714367950.9431794,253500,5.554143905639648
1714367951.7746294,253782,2.3434829711914062
1714367951.7746294,253785,3.303511619567871
1714367952.7854407,254121,2.4293150901794434
1714367954.0067039,254526,3.146665573120117
1714367954.6592553,254742,1.7791074514389038
1714367954.69355,254754,4.534080505371094
1714367955.997237,255192,5.141055107116699
1714367956.6221035,255402,10.843820571899414
1714367956.9921112,255528,1.501389503479004
1714367958.4603486,256020,11.822347640991211
1714367959.580762,256392,4.5285749435424805
1714367959.7774518,256461,1.2000571489334106
1714367960.151045,256584,1.931949496269226
1714367960.6710305,256761,7.237008094787598
1714367960.9838364,256866,5.360459327697754
1714367961.2928927,256968,5.534811973571777
1714367964.6450455,258114,3.108323097229004
1714367964.7663937,258153,1.33309006690979
1714367964.7809105,258162,4.481344223022461
1714367966.7166433,258816,3.7155394554138184
1714367969.1985025,259617,2.1553685665130615
1714367969.2141259,259626,1.7677342891693115
1714367970.3902876,260025,5.047565460205078
1714367970.5179293,260070,4.431224822998047
1714367970.8537855,260181,2.543351888656616
1714367971.169429,260286,7.754335880279541
1714367973.416896,261048,2.511352300643921
1714367973.8067863,261165,2.119971990585327
1714367974.0144074,261237,5.310057640075684
1714367974.7488067,261468,3.70784854888916
1714367975.1301556,261570,27.554765701293945
1714367976.0221488,261870,4.039584159851074
1714367976.4157026,261993,2.5284640789031982
1714367976.6583786,262077,4.1740593910217285
1714367976.956881,262176,1.5553221702575684
1714367977.8407128,262473,6.325011730194092
1714367978.334796,262641,2.3041272163391113
1714367979.1163635,262905,0.979175329208374
1714367980.1605198,263253,5.336068630218506
1714367981.4760528,263697,1.3856375217437744
1714367981.9775424,263862,8.334179878234863
1714367983.0137956,264228,4.126926422119141
1714367983.1304607,264264,1.8046154975891113
1714367986.1105058,265260,2.3203892707824707
1714367988.8740957,266205,1.8310439586639404
1714367990.2258217,266658,7.999650955200195
1714367991.8876207,267216,1.9542888402938843
1714367993.807282,267861,2.6734023094177246
1714367994.1455271,267972,15.073967933654785
1714367994.2410417,268005,3.743448495864868
1714367994.6601403,268152,2.736811399459839
1714367997.652197,269145,4.571246147155762
1714368000.502065,269829,3.657946825027466
1714368000.8970296,269964,4.792052268981934
1714368001.3764474,270120,1.3276528120040894
1714368003.718139,270912,6.424471855163574
1714368008.0599866,272370,1.6570994853973389
1714368010.3231285,273120,7.276122093200684
1714368010.3387501,273126,3.3276355266571045
1714368010.5272129,273192,2.0988452434539795
1714368010.8757343,273312,1.3341466188430786
1714368011.2146554,273429,6.935297012329102
1714368011.6563506,273582,2.63008713722229
1714368012.2648313,273786,1.6884983777999878
1714368013.2520921,274116,2.17354154586792
1714368014.183951,274428,6.868492603302002
1714368015.390716,274833,2.6046512126922607
1714368016.8425577,275325,2.781848192214966
1714368018.2289667,275784,3.045849323272705
1714368018.921429,276021,6.685279369354248
1714368021.18793,276753,5.811339378356934
1714368021.203446,276756,4.133392333984375
1714368021.3609724,276810,6.983011722564697
1714368023.044845,277374,9.1941556930542
1714368023.6435218,277572,1.4843281507492065
1714368024.5974076,277890,12.615222930908203
1714368024.8523428,277974,5.286340236663818
1714368026.563017,278553,9.490669250488281
1714368027.0587263,278718,6.030109405517578
1714368027.3608139,278826,6.680731296539307
1714368027.7257936,278946,1.9162299633026123
1714368028.6782458,279261,3.655693292617798
1714368029.8012214,279630,7.970918655395508
1714368030.0988977,279729,3.323802947998047
1714368030.617717,279900,3.214303731918335
1714368032.1169176,280410,7.945582866668701
1714368032.6292963,280581,4.740718364715576
1714368036.193841,281781,3.800812244415283
1714368036.5500278,281901,2.4154350757598877
1714368036.598038,281916,1.9897931814193726
1714368036.8881733,282012,25.262248992919922
1714368036.9760456,282042,10.333580017089844
1714368037.3971667,282186,8.89212703704834
1714368037.6491811,282276,4.6092376708984375
1714368037.9986446,282390,5.547807216644287
1714368038.5415916,282576,13.295478820800781
1714368038.900356,282693,2.4078023433685303
1714368039.7884347,282990,3.841186285018921
1714368041.94981,283728,17.7744197845459
1714368042.9053679,284052,3.5069775581359863
1714368046.1881905,285156,8.629731178283691
1714368046.6895025,285324,1.6204818487167358
1714368048.0279946,285780,8.370990753173828
1714368048.360481,285894,4.133454322814941
1714368048.4977264,285936,1.3646070957183838
1714368049.5323899,286284,7.765110969543457
1714368049.8408215,286389,14.758280754089355
1714368051.1691537,286854,4.446438312530518
1714368051.9980998,287145,3.45721697807312
1714368052.9570427,287469,40.59464645385742
1714368053.6181448,287694,2.4813427925109863
1714368053.8479414,287772,2.2718024253845215
1714368054.2222242,287898,3.2697248458862305
1714368054.4657404,287985,3.279165029525757
1714368054.8715012,288117,1.391955018043518
1714368055.1727126,288216,3.9211344718933105
1714368055.203955,288228,0.8396826982498169
1714368057.0787957,288858,1.5907710790634155
1714368058.0090084,289170,2.0690903663635254
1714368058.2630732,289254,5.749271392822266
1714368058.2786949,289257,10.266348838806152
1714368058.309937,289266,3.264638662338257
1714368058.6854198,289398,2.2141263484954834
1714368059.498374,289674,16.756263732910156
1714368059.5317018,289686,5.3821258544921875
1714368060.0129604,289845,6.704396724700928
1714368061.382533,290301,6.693586349487305
1714368061.4617083,290328,2.248596668243408
1714368063.342856,290961,6.536386489868164
1714368065.142129,291561,8.869909286499023
1714368066.1247358,291861,1.2734076976776123
1714368066.8588111,292104,5.809203624725342
1714368068.5972342,292686,2.0403058528900146
1714368068.8929079,292785,4.090603828430176
1714368070.5609546,293340,3.636784791946411
1714368073.075896,294186,9.775899887084961
1714368074.740009,294744,7.585664749145508
1714368075.6833856,295062,4.814330577850342
1714368076.0327566,295185,9.177443504333496
1714368076.1604788,295224,2.8065009117126465
1714368076.2238934,295245,7.625394821166992
1714368076.7753592,295434,2.6528775691986084
1714368077.4004943,295641,1.5241369009017944
1714368077.4957807,295674,2.1180307865142822
1714368077.7739477,295764,1.965470552444458
1714368078.150974,295884,3.0327723026275635
1714368078.8052857,296112,3.4503073692321777
1714368079.1977658,296244,8.407851219177246
1714368080.2633986,296601,2.6442630290985107
1714368080.8208992,296781,1.5244760513305664
1714368080.92677,296817,10.699495315551758
1714368081.0051064,296844,14.446148872375488
1714368083.492498,297684,5.925405025482178
1714368088.1840591,299250,8.233810424804688
1714368088.62403,299400,23.410066604614258
